Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_256.jpg,-15,0.1138133,0,4.425716,85.85194,80.58453,-0.001935398,9.403137,358.7951
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_299.jpg,-15,0,0,4.416129,86.02573,80.61234,0.009124172,7.953201,358.8178
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_342.jpg,-15,0,0,4.404153,86.19907,80.63422,359.991,6.529999,358.8054
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_385.jpg,-15,0,0,4.386407,86.37281,80.65278,0.00017369,5.108231,358.811
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_429.jpg,-15,0,0,4.374571,86.54632,80.66568,0.01136085,3.6912,358.7774
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_473.jpg,-15,0,0,4.355542,86.80549,80.67789,0.004888601,1.55986,358.7582
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_517.jpg,-15,0,0,4.335345,86.97775,80.68115,0.004102329,0.1281204,358.7692
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_561.jpg,-15,0,0,4.312609,87.1493,80.67889,0.006572563,358.7,358.7332
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_605.jpg,-15,0,0,4.29617,87.32022,80.67367,0.004199446,357.2637,358.7423
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_651.jpg,-15,0,0,4.287786,87.57526,80.65717,0.01856872,355.0977,358.7428
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_692.jpg,-15,0,0,4.260647,87.74332,80.64021,-0.005347985,353.6714,358.7279
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_735.jpg,-15,0,0,4.244766,87.91145,80.6208,0.01115333,352.2109,358.7687
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_777.jpg,-15,0,0,4.235144,88.07776,80.59553,0.01793939,350.779,358.7641
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_820.jpg,-15,0,0,4.213891,88.24221,80.56603,-0.005321998,349.3464,358.7531
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_863.jpg,-15,0,0,4.198276,88.40656,80.53416,0.01107088,347.8811,358.799
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_904.jpg,-15,0,0,4.188848,88.56862,80.4965,0.01721805,346.4444,358.7938
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_946.jpg,-15,0,0,4.167546,88.72852,80.45479,-0.005202683,345.0055,358.7797
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_17_987.jpg,-15,0,0,4.152544,88.88817,80.41083,0.01117077,343.5358,358.8249
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_029.jpg,-15,0,0,4.143319,89.0449,80.36095,0.01380152,342.0874,358.8034
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_071.jpg,-13.11993,0,0,4.120775,89.27708,80.28085,0.002923481,340.0444,358.8063
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_111.jpg,-11.27368,0,0,4.105575,89.43024,80.22424,0.001535085,338.8011,358.8577
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_153.jpg,-9.440129,0,0,4.087319,89.58126,80.16333,0.004608243,337.7201,358.8469
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_232.jpg,-5.759516,0,0,4.067266,89.87974,80.03614,-0.000591398,336.0478,358.8753
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_309.jpg,-2.261533,0,0,4.045962,90.10078,79.93645,-0.001186905,335.2446,358.8863
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_384.jpg,0,0,0,4.032351,90.39369,79.80226,-0.005595259,334.8585,358.9532
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_459.jpg,-1.667645,0,0,4.013707,90.68428,79.66655,359.9861,334.7091,359.0208
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_534.jpg,-1.701112,0,0,3.995172,90.97162,79.52831,359.96,334.2904,359.0556
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_606.jpg,0,0,0,3.97724,91.1861,79.42516,359.9254,334.1527,359.115
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_681.jpg,0,0,0,3.963867,91.47044,79.28796,359.8571,334.1064,359.2142
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_754.jpg,0,0,0,3.946,91.75317,79.15119,359.7746,334.1008,359.3365
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_826.jpg,0,0,0,3.928183,91.96432,79.04902,359.7105,334.1045,359.4449
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_900.jpg,0,0,0,3.914995,92.2445,78.91325,359.6144,334.1084,359.5929
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_18_972.jpg,0,0,0,3.897032,92.52339,78.77795,359.5229,334.1128,359.7486
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_045.jpg,0,0,0,3.879481,92.73158,78.6768,359.4485,334.1127,359.8567
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_119.jpg,0,0,0,3.866323,93.00827,78.54256,359.3583,334.1177,0.002961179
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_191.jpg,0,0,0,3.848002,93.28413,78.40823,359.3123,334.1152,0.1275192
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_265.jpg,0,0,0,3.833709,93.49044,78.30752,359.3021,334.1052,0.1843279
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_334.jpg,0,0,0,3.816196,93.76464,78.17354,359.3076,334.0892,0.2238178
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_408.jpg,0,0,0,3.797731,93.96969,78.07357,359.3223,334.0818,0.2364928
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_478.jpg,-1.53151,0,0,3.78483,94.24166,77.94056,359.3297,334.0072,0.2349133
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_549.jpg,-4.745157,0,0,3.76726,94.44364,77.83884,359.335,333.6456,0.1594432
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_620.jpg,-8.002546,0,0,3.752092,94.70888,77.69812,359.3492,332.5166,359.902
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_691.jpg,-11.0814,0,0,3.730837,94.96848,77.55018,359.39,330.7209,359.5107
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_762.jpg,-14.26378,0,0,3.711319,95.15923,77.43301,359.4994,328.9815,359.1641
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_831.jpg,-15,0,0,3.68416,95.41013,77.26794,359.8796,326.412,358.7856
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_900.jpg,-11.89557,0,0,3.665531,95.59486,77.14132,0.1655314,324.4744,358.7536
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_19_968.jpg,-8.825789,0,0,3.642373,95.77174,77.0143,0.147233,322.6895,358.8968
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_037.jpg,-5.722202,0,0,3.626514,95.99506,76.83746,359.8844,320.955,358.972
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_103.jpg,-2.590479,0,0,3.609754,96.16048,76.70087,359.7804,320.2097,359.0244
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_174.jpg,0,0,0,3.595399,96.3811,76.51723,359.7625,319.8054,359.1938
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_241.jpg,0,0,0,3.58226,96.54513,76.3791,359.7491,319.7393,359.3192
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_310.jpg,0,0,0,3.56638,96.76233,76.19541,359.7105,319.7202,359.4816
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_380.jpg,0,0,0,3.55424,96.9244,76.05815,359.6747,319.7188,359.6066
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_447.jpg,3.092099,0,0,3.538078,97.08649,75.92236,359.6269,319.8854,359.7553
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_518.jpg,6.226208,0,0,3.524752,97.30466,75.74617,359.547,320.6987,0.0547054
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_585.jpg,9.227916,0,0,3.510173,97.47076,75.61825,359.5145,321.7721,0.3392865
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_651.jpg,6.108509,0,0,3.48854,97.69489,75.45203,359.5336,323.2384,0.7260055
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_720.jpg,3.050858,0,0,3.474828,97.86425,75.32735,359.6646,323.974,0.8878414
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_791.jpg,0,0,0,3.454777,98.09133,75.16171,359.9476,324.38,0.9592245
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_858.jpg,0,0,0,3.442463,98.26053,75.03917,0.09582157,324.4362,0.9675226
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_926.jpg,0,0,0,3.42837,98.4281,74.91808,0.1554578,324.448,0.9294859
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_20_998.jpg,0,0.2076666,0,3.420098,98.65027,74.75826,0.1602763,324.4465,0.843775
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_067.jpg,0,0.4188922,0,3.421052,98.81703,74.63863,0.1572441,324.4433,0.76925
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_135.jpg,0,0.6227908,0,3.432638,99.04078,74.47822,0.1815233,324.4377,0.65407
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_204.jpg,-1.572347,0.831113,0,3.460718,99.21022,74.35648,0.2374933,324.402,0.552435
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_275.jpg,-4.709824,0.829372,0,3.491736,99.4372,74.18856,0.3835971,323.8476,0.3307433
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_347.jpg,-7.926742,0.6149108,0,3.526318,99.60676,74.05763,0.5312737,322.9851,0.08538647
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_417.jpg,-11.06616,0.6103332,0,3.539025,99.82773,73.87654,0.666328,321.1567,359.6628
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_486.jpg,-11.11478,0.8219013,0,3.559345,99.98872,73.73566,0.6958377,319.4115,359.3023
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_556.jpg,-7.947509,1,0,3.584368,100.1995,73.54625,0.513603,317.3021,359.0053
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_626.jpg,-4.741368,1,0,3.622207,100.3545,73.40248,0.1964514,316.0831,358.921
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_700.jpg,-1.569789,1,0,3.678224,100.5615,73.20316,359.8249,315.0815,358.9072
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_771.jpg,0,1,0,3.718873,100.7752,72.99391,359.878,314.8725,359.0469
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_842.jpg,0,1,0,3.759092,100.9375,72.83216,0.04416747,314.8347,359.1492
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_917.jpg,0,1,0,3.80799,101.1564,72.61316,0.3040204,314.8355,359.3122
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_21_988.jpg,0,1,0,3.857391,101.3227,72.4465,0.5337875,314.8459,359.4468
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_061.jpg,0,1,0,3.89434,101.5474,72.22157,0.8696969,314.8715,359.6426
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_134.jpg,-1.703344,1,0,3.943102,101.7749,71.99395,1.201485,314.8378,359.8572
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_210.jpg,-5.059341,1,0,3.993423,102.0015,71.76154,1.463983,314.2851,0.008667564
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_284.jpg,-8.34144,1,0,4.02987,102.1677,71.58383,1.491265,313.3771,0.01034307
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_357.jpg,-11.71993,1,0,4.083433,102.3838,71.34042,1.387641,311.4991,359.9422
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_398.jpg,-13.34026,1,0,4.105622,102.4883,71.21508,1.28961,310.2753,359.8479
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_471.jpg,-15,1,0,4.147743,102.6887,70.95747,0.9596243,307.35,359.5783
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_547.jpg,-15,1,0,4.190026,102.8308,70.75775,0.6164669,305.0287,359.2914
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_624.jpg,-15,1,0,4.21821,103.0083,70.48328,0.04131248,301.9322,358.8217
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_703.jpg,-11.48847,1,0,4.254058,103.1807,70.19846,359.6773,299.4831,358.5611
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_780.jpg,-8.038328,1,0,4.263976,103.3519,69.90301,359.7319,297.7471,358.7014
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_861.jpg,-4.42842,1,0,4.29921,103.5176,69.59274,0.1500357,296.3474,359.0126
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_938.jpg,-0.851535,1,0,4.366449,103.676,69.27429,0.5007513,295.4579,359.2737
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_22_980.jpg,-2.588094,1,0,4.391094,103.7535,69.1133,0.6336572,295.1452,359.395
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_059.jpg,-6.133092,1,0,4.439453,103.9033,68.78658,0.8603392,294.2727,359.5491
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_136.jpg,-2.533845,1,0,4.486973,104.0497,68.45534,1.01677,293.3987,359.6797
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_215.jpg,0,1,0,4.535289,104.1956,68.11985,1.159936,293.0318,359.7987
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_296.jpg,0,1,0,4.581856,104.3422,67.7803,1.313808,292.9725,359.9063
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_372.jpg,0,1,0,4.628715,104.4897,67.43695,1.471909,292.9888,0.00296464
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_413.jpg,0,1,0,4.651972,104.5631,67.26408,1.523397,292.9869,0.004278091
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_490.jpg,0,1,0,4.701782,104.7107,66.91759,1.509117,293.0074,0.002219754
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_531.jpg,0,1,0,4.726573,104.7852,66.74358,1.473124,293.0256,0.001663701
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_608.jpg,0,1,0,4.773654,104.8981,66.48088,1.433061,293.0549,0.001436523
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_649.jpg,0,1,0,4.785173,104.9739,66.30459,1.416024,293.0752,0.001383135
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_727.jpg,0,1,0,4.831111,105.1271,65.94925,1.402389,293.1169,0.001375655
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_806.jpg,0,1,0,4.876845,105.2821,65.5903,1.411525,293.1592,0.001387003
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_883.jpg,0,1,0,4.9224,105.4389,65.22783,1.437911,293.2021,0.001427879
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_23_962.jpg,-3.504199,1,0,4.967721,105.5963,64.86144,1.475282,293.0209,0.002714299
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_039.jpg,-7.080911,1,0,5.01195,105.7506,64.49117,1.48905,292.2881,359.9826
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_081.jpg,-8.78618,1,0,5.00984,105.8252,64.30562,1.449521,291.608,359.9738
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_157.jpg,-8.94764,1,0,5.010811,105.9651,63.93288,1.298184,289.991,359.8208
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_234.jpg,-5.553134,0.7736996,0,5.016803,106.0977,63.55912,1.045857,288.5026,359.6555
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_313.jpg,-2.044855,0.5398144,0,5.005535,106.223,63.18454,0.7388589,287.6159,359.4364
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_391.jpg,0,0.3048874,0,5.001888,106.3447,62.80959,0.4049077,287.3042,359.221
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_467.jpg,-3.503083,0.07134849,0,4.998045,106.4331,62.52822,0.1396333,287.0793,359.0504
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_543.jpg,-6.904555,0,0,4.978808,106.5464,62.15268,359.8198,286.396,358.8362
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_583.jpg,-8.635264,0,0,4.968393,106.6029,61.96347,359.7756,285.93,358.8389
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_661.jpg,-5.116344,0,0,4.945001,106.7127,61.58227,359.8848,285.121,358.9972
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_735.jpg,-1.602157,0,0,4.911641,106.8149,61.20087,0.01703595,284.5569,359.1048
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_816.jpg,0,0,0,4.890114,106.9138,60.82232,0.03453397,284.3473,359.197
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_889.jpg,0,0,0,4.868768,106.9865,60.54001,0.001362629,284.2993,359.2598
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_24_966.jpg,0,0,0.1130662,4.852607,107.0825,60.16592,359.917,284.2836,359.3609
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_041.jpg,0,0,0,4.792811,107.177,59.79786,359.7309,284.291,359.4981
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_118.jpg,0,0,0,4.764066,107.2707,59.43205,359.543,284.3034,359.6584
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_191.jpg,0,0,0,4.742363,107.3639,59.06763,359.3707,284.314,359.8251
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_267.jpg,0,0,0,4.725436,107.4336,58.795,359.2677,284.3243,359.9605
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_341.jpg,0,0,0,4.703908,107.5254,58.43232,359.1566,284.3141,0.08542882
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_415.jpg,0,0,0,4.680503,107.6167,58.07036,359.1039,284.2917,0.146939
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_489.jpg,0,0,0,4.659182,107.6853,57.80008,359.0632,284.2859,0.1923938
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_562.jpg,0,0,0,4.642035,107.7754,57.43921,359.1116,284.2448,0.1355823
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_639.jpg,0,0,0,4.619679,107.8662,57.08036,359.156,284.2278,0.09432194
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_711.jpg,0,0,0,4.598843,107.9562,56.72287,359.2138,284.2089,0.02249143
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_784.jpg,0,0,0,4.581835,108.0237,56.45583,359.2616,284.1999,359.9635
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_858.jpg,0,0,0,4.561182,108.1134,56.10163,359.302,284.1968,359.8999
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_25_932.jpg,0,0,0,4.540661,108.2032,55.74926,359.335,284.2061,359.87
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_005.jpg,0,0,0,4.524237,108.2703,55.48593,359.3706,284.2175,359.8752
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_079.jpg,0,0,0,4.503768,108.359,55.13653,359.3925,284.2222,359.8773
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_151.jpg,0,0,0,4.483547,108.4472,54.78913,359.3883,284.2233,359.8821
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_225.jpg,0,0,0,4.467901,108.5136,54.5294,359.4076,284.2388,359.9278
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_299.jpg,0,0,0,4.447382,108.6012,54.18477,359.4069,284.244,359.969
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_371.jpg,0,0.1108915,0,4.427398,108.6881,53.84192,359.3864,284.245,0.004358511
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_446.jpg,0,0.3280316,0,4.418124,108.7529,53.58459,359.4046,284.233,-0.001800359
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_521.jpg,0,0.3333725,0,4.420775,108.84,53.24047,359.4781,284.2253,359.99
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_591.jpg,0,0.1104155,0,4.420752,108.9272,52.89635,359.5624,284.2234,359.9865
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_666.jpg,0,0,0,4.40641,108.9924,52.63934,359.6058,284.2231,359.9847
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_741.jpg,0,0,0,4.391695,109.0788,52.29861,359.6269,284.223,359.983
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_815.jpg,0,0,0,4.371921,109.165,51.95975,359.6331,284.2318,0.005644753
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_888.jpg,0,0,0,4.352122,109.2292,51.70687,359.6198,284.2346,0.02057632
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_26_963.jpg,0,0,0,4.337298,109.314,51.37098,359.5999,284.2259,0.01053777
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_27_038.jpg,0,0,0,4.317577,109.3986,51.03703,359.5586,284.2225,0.001861522
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_27_111.jpg,0,0,0,4.297897,109.4829,50.7045,359.5258,284.2225,-0.002149783
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_27_184.jpg,0,0,0,4.278214,109.5458,50.45625,359.4922,284.2229,-0.003404163
G:\Udacity\final\RoboND-Rover-Project\FullRun\IMG\robocam_2017_06_07_21_31_27_261.jpg,0,0,0,4.263397,109.6299,50.12645,359.4616,284.2354,0.02729211
